"","start","end","today","diviceid","titre_entretien","date_enquete","enqueteur","admin1_enquete","admin2_enquete","admin3_enquete","localite_enquete_realise","admin1_localite","admin2_localite","admin3_localite","nom_localite_renseigne","autre","source_info","source_info_autre","genre_informateur","age_informateur","statut_deplacement_informateur","source_info_localite","source_info_localite_autre","moyen_communication_contact","moyen_communication_contact_autre","info_dernier_mois","info_localite_habite","Maintenant_nous_allo_personnes_deplac_es","large_deplacement_population","raison_deplacement","raison_deplacement_autre","idp_site","idp_famille_accueil","proportion_deplaces","date_dernier_idp","provenance_dernier_idp","provenance_dernier_idp_prefecture","provenance_dernier_idp_sous_prefecture","raison_presence","raison_presence_autre","condition_retour","condition_retour_autre","Maintenant_nous_allo_personnes_retourn_es","retourne_dernier_mois","date_retour","provenance_dernier_retourne","provenance_dernier_retourne_prefecture","provenance_dernier_retourne_sous_prefecture","Maintenant_nous_allo_ns_sur_les_rapatri_s","presence_rapatries","date_retour_rapatries","provenance_rapatries","provenance_rapatries_pays","provenance_dernier_rapaties_autre","raison_rapatriement","raison_rapatriement_autre","Maintenant_nous_allo_s_curit_alimentaire","acces_nourriture","raison_inaccessible","raison_inacessible_autre","strategie_survie","strategie_survie/aucun","strategie_survie/vente_actifs_nonproductifs","strategie_survie/vente_actifs_productif","strategie_survie/reduire_depenses_nonalim","strategie_survie/emprunter_argent_nourriture","strategie_survie/vente_maison_champs","strategie_survie/activités_illegales","strategie_survie/mendier","strategie_survie/consommer_semences","strategie_survie/autre","strategie_survie/nsp","strategie_survie_autre","marche_fonctionnel","marche_fonctionnel_acces","marche_fonctionnel_prix","assistance_alimentaire","Maintenant_nous_allo_ion_sur_la_nutrition","malnutri_moins_cinq_ans","malnutri_plus_cinq_ans","acces_centre_prise_en_charge_malnutri","programme_alimentaire_article_nutritionnel","Maintenant_nous_allo_s_moyens_d_existence","depense_alimentation","source_revenu","source_revenu_autre","revenu_moyen","acces_terre","barriere_agriculture","barriere_agriculture_autre","possession_betail","type_betail","epidemie_betail","assistance_agricole","Maintenant_nous_all_uestions_sur_la_sant","pb_sante_moins_cinq_ans","pb_sante_moins_cinq_ans_autre","pb_sante_plus_cinq_ans","pb_sante_plus_cinq_ans_autre","cause_deces","cause_deces_autre","comparaison_deces","lieu_accouchement","lieu_accouchement_autre","raison_accouchement_maison","raison_accouchement_maison_autre","service_sante_distance_marche","lieu_soin_choisi","lieu_soin_choisi_autre","service_sante_duree_marche","service_sante_acces","service_sante_barriere","service_sante_barriere_autre","assistance_service_sante","Mainteneant_nous_all_ns_sur_la_protection","incident_mort","incident_pillage","sentiment_securite","risque_protection_fille","risque_protection_fille_autre","risque_protection_garcon","risque_protection_garcon_autre","risque_protection_femme","risque_protection_femme_autre","risque_protection_homme","risque_protection_homme_autre","mineurs_separes","mineurs_separes_raison","mineurs_separes_raison_autre","relation_idp_hote","assistance_protection","assistance_protection_autre","programme_protection_assistance","Maintenant_nous_allo_les_NFI_et_les_abris","type_abris_hote","type_abris_hote_autre","type_abris_refugie_idp","type_abris_refugie_idp_autre","type_abris_retourne_rapatrie","type_abris_retourne_rapatrie_autre","materiaux_dispo","paille","tole","bache","corde","bois","brique_cuite","brique_non_cuite","fer","ciment","nfi_001","couverture","seau","bidon","kit_cuisine","moustiquaire","couchage","bache_001","habit","savon","programme_assistance_abris_nfi","Maintenant_nous_allo_ns_relatives_l_eau","source_eau_boire","source_eau_boire_autre","source_eau_usage","source_eau_usage_autre","source_eau_temp_boire","source_eau_temp_usage","source_eau_saison_seche_boire","source_eau_saison_seche_usage","acces_eau","acces_eau_barriere","acces_eau_barriere_autre","Maintenant_nous_allo_au_lavage_des_mains","infra_sanitaire_utilise","infra_sanitaire_utilise_autre","dispositif_lavage_main","programme_assistance_eha","Maintenant_nous_allo_tions_sur_l_ducation","service_education_fonctionnel","service_education_dispo","service_education_indispo","service_education_indispo_autre","service_education_indispo_insecurite","service_education_indispo_insecurite_autre","participation_fille","participation_garcon","participation_fille_ado","participation_garcon_ado","acces_education_barriere","acces_education_barriere_autre","programme_assistance_education","Maintenant_nous_allo_ismes_de_redevabilit","source_info_confiance","source_info_confiance_autre","radio_fonctionnelle","station_radio_fonctionnelle","reseau_tel_fonctionnel","reseau_tel_fonctionnel_rupture","besoins_prioritaires","priorite_un","priorite_deux","priorite_trois","Maintenant_nous_allo_n_de_notre_entretien","ki_zone","ki_zone_contact","participation_focus_group","entretien_prochain_mois","entretien_prochain_mois_contact","final_enquete","__version__","_id","_uuid","_submission_time","_validation_status","_index"
"11",,,,,,,,,,,,"basse_kotto","alindao","bakou","gboulouvou",,,,,,,,,,,,,,"oui","conflits_armes",,"oui","oui","minorite","6_dernier_mois","oui","basse_kotto","alindao","conflits_armes",,"securite",,,"oui","6_dernier_mois","oui","basse_kotto","alindao",,"non",,,,,"famille",,,"non","destruction_combat",,,"0","1","0","0","0","0","0","0","1","0","0",,"oui","non","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"aucun","oui","manque_moyens",,"oui","petit","oui","non",,"malnutrition",,"rougeole",,"maladie",,"oui","maison",,"manque_cs",,"oui","poste_sante",,"sup_demie_journee","pas_suffisant","existence_infra",,"non",,"non","non","oui","mariage_force",,"harcelement",,"travail_force",,"recrutement_force",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"riviere",,"inf_trente_min","inf_soixante_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"non",,"insecurite",,"groupe_arme",,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"secal","eha","sante",,,,,,,,,,,,,
"12",,,,,,,,,,,,"basse_kotto","alindao","bakou","kpadou_1",,,,,,,,,,,,,,"AC",,,"non","oui","AC","AC","oui","basse_kotto","alindao","AC",,"AC",,,"oui","AC","oui","basse_kotto","alindao",,"AC",,,,,"AC",,,"non","AC",,,"0","AC","0","0","0","0","0","1","1","0","0",,"oui","AC","oui","non",,"oui","oui","non","non",,"moins_moitie","AC",,"AC","oui","AC",,"AC",,,"non",,"malnutrition",,"AC",,"maladie",,"AC","maison",,"manque_cs",,"AC",,,,"AC",,,"non",,"non","non","oui","AC",,"AC",,"AC",,"AC",,"oui","AC",,"bonne","AC",,"non",,"AC",,"AC",,"AC",,,"AC","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"AC","AC","non","non","AC",,,,"defecation_air_libre",,"non","non",,"AC",,,,,,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"AC","AC","eha",,,,,,,,,,,,,
"13",,,,,,,,,,,,"basse_kotto","alindao","bakou","ngouakanda",,,,,,,,,,,,,,"AC",,,"non","oui","minorite","AC","oui","basse_kotto","alindao","conflits_armes",,"securite",,,"oui","AC","oui","basse_kotto","AC",,"AC",,,,,"AC",,,"non","destruction_combat",,,"0","AC","0","0","0","0","0","0","1","0","0",,"oui","AC","AC","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"AC","oui","AC",,"AC",,,"non",,"AC",,"AC",,"maladie",,"oui","maison",,"manque_cs",,"AC",,,,"AC",,,"non",,"non","non","oui","AC",,"AC",,"AC",,"AC",,"oui","AC",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"AC",,"AC",,,"AC","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"AC",,"AC",,"AC","AC","AC","AC","AC",,,,"defecation_air_libre",,"non","non",,"AC",,,,,,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"AC","AC","AC",,,,,,,,,,,,,
"14",,,,,,,,,,,,"basse_kotto","alindao","bakou","singoto_2",,,,,,,,,,,,,,"non",,,"non","oui","minorite","3_dernier_mois","oui","basse_kotto","alindao","conflits_armes",,"securite",,,"oui","3_dernier_mois","oui","basse_kotto","alindao",,"non",,,,,"meilleure_secu",,,"non","destruction_combat",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"non",,,"non",,"malnutrition",,"palu",,"autre",,"non","maison",,"maternite_trop_chere",,"oui","autre",,"inf_heure","insuffisant","ressource_financiere",,"non",,"non","non","oui","mariage_force",,"mariage_force",,"separation_familiale",,"autre",,"oui","avec_autre_famille",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"riviere",,"riviere",,"inf_soixante_min","inf_soixante_min","non","oui","insuffisant","qualite_eau",,,"defecation_air_libre",,"non","non",,"oui","prive",,,,,"presque_aucun","presque_aucun","presque_aucun","presque_aucun","finances",,"non",,"leaders_tradition",,"non","non","non",,,"sante","education","eha",,,,,,,,,,,,,
"15",,,,,,,,,,,,"basse_kotto","kembe","mboui","bambia",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","kembe",,"non",,,,,"meilleure_secu",,,"non","destruction_combat",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","non","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"non",,,"non",,"malnutrition",,"autre",,"maladie",,"non","maison",,"manque_cs",,"oui","poste_sante",,"inf_heure","pas_suffisant","ressource_financiere",,"non",,"non","non","oui","mariage_force",,"mariage_force",,"autre",,"autre",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"urgence",,,,"urgence",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"riviere",,"inf_soixante_min","inf_soixante_min","non","oui","pas_suffisant","qualite_eau",,,"defecation_air_libre",,"non","non",,"non",,"existence_infra_scolaire",,,,,,,,,,"non",,"leaders_tradition",,"non","non","oui","oui",,"abris","eha","sante",,,,,,,,,,,,,
"16",,,,,,,,,,,,"basse_kotto","kembe","mboui","gbama_2",,,,,,,,,,,,,,"non",,,"non","oui","minorite","6_dernier_mois","oui","basse_kotto","kembe","conflits_armes",,"securite",,,"oui","derniere_annee","oui","basse_kotto","kembe",,"non",,,,,"famille",,,"non","destruction_combat",,,"1","0","0","0","1","0","0","0","1","0","0",,"oui","non","non","non",,"oui","oui","oui","non",,"moins_moitie","peche_chasse",,"aucun","oui","manque_moyens",,"non",,,"non",,"diarrhee",,"rougeole",,"maladie",,"non","poste_sante",,,,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","existence_infra",,"non",,"non","non","oui","aucun",,"travail_force",,"aucun",,"aucun",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"source_non_amenagee",,"inf_quinze_min","inf_trente_min","non","non","pas_suffisant","indispo_source",,,"latrine_non_acceptable",,"non","non",,"oui","publique",,,,,"plus_moitie","majorite","plus_moitie","majorite","kits_scolaires",,"non",,"leaders_tradition",,"non","non","oui","non",,"eha","sante","secal",,,,,,,,,,,,,
"17",,,,,,,,,,,,"basse_kotto","kembe","mboui","gboulouvou_1",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","kembe",,"non",,,,,"meilleure_secu",,,"non","destruction_combat",,,"0","0","0","0","0","AC","0","0","1","0","0",,"oui","oui","AC","non",,"oui","oui","AC","AC",,"AC","AC",,"inf_dix","oui","manque_semence_outils",,"non",,,"non",,"AC",,"AC",,"maladie",,"AC","centre_sante",,,,"oui","centre_sante",,"inf_trente_min","pas_suffisant","medicament_indispo",,"non",,"non","non","non","mariage_force",,"AC",,"autre",,"autre",,"oui","avec_autre_famille",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"AC",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"riviere",,"AC","AC","non","oui","pas_suffisant","distance",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"presque_aucun","AC","aucun","moins_moitie","finances",,"non",,"leaders_tradition",,"non","non","oui","oui",,"AC","education","AC",,,,,,,,,,,,,
"18",,,,,,,,,,,,"basse_kotto","kembe","mboui","katia",,,,,,,,,,,,,,"oui","conflits_armes",,"non","oui","minorite","plus_de_un_an","oui","basse_kotto","kembe","conflits_armes",,"securite",,,"oui","plus_de_un_an","oui","basse_kotto","kembe",,"non",,,,,"famille",,,"non","destruction_combat",,,"0","1","0","0","0","0","0","1","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","oui",,"moins_moitie","agriculture",,"aucun","oui","manque_moyens",,"oui","petit","oui","non",,"palu",,"diarrhee",,"maladie",,"non","maison",,"maternite_trop_chere",,"oui","poste_sante",,"inf_heure","pas_suffisant","existence_infra",,"non",,"non","non","oui","aucun",,"aucun",,"aucun",,"aucun",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"source_non_amenagee",,"inf_quinze_min","inf_trente_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"plus_moitie","majorite","plus_moitie","majorite","finances",,"non",,"leaders_tradition",,"non","non","oui","oui",,"education","sante","secal",,,,,,,,,,,,,
"19",,,,,,,,,,,,"basse_kotto","kembe","mboui","kologbo",,,,,,,,,,,,,,"oui","conflits_armes",,"oui","non","nsp","nsp","nsp",,,"nsp",,"nsp",,,"oui","3_dernier_mois","oui","basse_kotto","kembe",,"non",,,,,"meilleure_secu",,,"non","destruction_combat",,,"0","0","0","0","0","0","0","1","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","peche_chasse",,"inf_dix","oui","manque_semence_outils",,"non",,,"non",,"palu",,"palu",,"maladie",,"nsp","maison",,"manque_cs",,"non",,,,"insuffisant","existence_infra",,"non",,"non","non","non","mariage_force",,"pillage_criminalite",,"autre",,"autre",,"oui","perdu_pendant_deplacement",,"fragile","autorite_locale",,"non",,"urgence",,"urgence",,"urgence",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"riviere",,"sup_soixante_min","sup_soixante_min","oui","oui","insuffisant","distance",,,"defecation_air_libre",,"non","non",,"non",,"existence_infra_scolaire",,,,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"education","sante","secal",,,,,,,,,,,,,
"20",,,,,,,,,,,,"basse_kotto","kembe","mboui","koua-koua_2",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","kembe",,"non",,,,,"qualite_vie",,,"non","destruction_combat",,,"0","0","0","0","0","0","0","1","1","0","0",,"oui","oui","non","non",,"oui","oui","non","non",,"moins_moitie","peche_chasse",,"inf_dix","oui","manque_semence_outils",,"non",,,"non",,"palu",,"palu",,"maladie",,"oui","poste_sante",,,,"oui","poste_sante",,"inf_trente_min","insuffisant","medicament_indispo",,"non",,"non","non","oui","autre",,"autre",,"autre",,"autre",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"urgence",,,,"urgence",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"riviere",,"riviere",,"sup_soixante_min","sup_soixante_min","oui","oui","insuffisant","distance",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","plus_moitie","presque_aucun","moins_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"education","sante","eha",,,,,,,,,,,,,
"21",,,,,,,,,,,,"basse_kotto","kembe","mboui","lapi_gbama",,,,,,,,,,,,,,"oui","conflits_armes",,"non","oui","minorite","derniere_annee","oui","basse_kotto","kembe","conflits_armes",,"securite",,,"oui","derniere_annee","oui","basse_kotto","kembe",,"oui","3_dernier_mois","oui","rdc",,"qualite_vie",,,"non","secu",,,"1","0","0","0","1","0","0","1","1","0","0",,"oui","non","oui","non",,"oui","oui","non","non",,"moins_moitie","jtt_agricole",,"inf_dix","oui","insecurite",,"oui","petit","oui","non",,"toux",,"palu",,"maladie",,"oui","maison",,"manque_cs",,"oui","poste_sante",,"sup_demie_journee","pas_suffisant","existence_infra",,"non",,"non","non","oui","violence_sexuelle",,"harcelement",,"travail_force",,"recrutement_force",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"puit_non_protege",,"inf_soixante_min","inf_soixante_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"plus_moitie","majorite","plus_moitie","majorite","kits_scolaires",,"non",,"leaders_tradition",,"non","non","non",,,"education","abris","eha",,,,,,,,,,,,,
"22",,,,,,,,,,,,"basse_kotto","kembe","mboui","mbata_2",,,,,,,,,,,,,,"AC",,,"non","AC",,,,,,,,,,,"AC",,,,,,"non",,,,,,,,"non","destruction_combat",,,"AC","AC","AC","0","0","0","0","0","AC","0","0",,"AC",,,"non",,"oui","AC","non","non",,"moins_moitie","AC",,"AC","oui","manque_semence_outils",,"non",,,"non",,"palu",,"AC",,"maladie",,"AC","maison",,"manque_cs",,"non",,,,"AC",,,"non",,"non","oui","non","AC",,"AC",,"AC",,"AC",,"oui","perdu_pendant_deplacement",,,"autorite_locale",,"non",,"AC",,,,,,,"AC","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"AC",,"AC","AC","AC","oui","AC",,,,"AC",,"non","non",,"oui","AC",,,,,"presque_aucun","AC","aucun","presque_aucun","AC",,"non",,"leaders_tradition",,"non","non","non",,,"AC","AC","AC",,,,,,,,,,,,,
"23",,,,,,,,,,,,"basse_kotto","kembe","mboui","ndoulougnivro",,,,,,,,,,,,,,"non",,,"non","oui","minorite","plus_de_un_an","oui","basse_kotto","kembe","conflits_armes",,"securite",,,"oui","6_dernier_mois","oui","basse_kotto","kembe",,"non",,,,,"famille",,,"non","faible_rendement",,,"1","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"malnutrition",,"palu",,"maladie",,"non","maison",,"manque_personnel",,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","medicament_indispo",,"non",,"non","non","non","aucun",,"aucun",,"aucun",,"aucun",,"non",,,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"urgence",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_soixante_min","inf_soixante_min","non","non","pas_suffisant","indispo_source",,,"latrine_non_acceptable",,"non","non",,"oui","etape",,,,,"presque_aucun","presque_aucun","aucun","presque_aucun","kits_scolaires",,"non",,"leaders_tradition",,"non","non","non",,,"sante","eha","education",,,,,,,,,,,,,
"24",,,,,,,,,,,,"basse_kotto","kembe","mboui","ngbazia",,,,,,,,,,,,,,"oui","conflits_armes",,"oui","oui","minorite","derniere_annee","oui","basse_kotto","kembe","conflits_armes",,"emploi_subsistance",,,"oui","derniere_annee","oui","basse_kotto","kembe",,"oui","derniere_annee","oui","rdc",,"securite_deterioree",,,"non","secu",,,"1","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","peche_chasse",,"aucun","oui","insecurite",,"non",,,"non",,"diarrhee",,"palu",,"maladie",,"oui","maison",,"manque_cs",,"oui","poste_sante",,"demie_journee","pas_suffisant","existence_infra",,"non",,"non","oui","oui","aucun",,"aucun",,"aucun",,"aucun",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"source_non_amenagee",,"inf_trente_min","sup_soixante_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"plus_moitie","majorite","plus_moitie","majorite","kits_scolaires",,"non",,"leaders_tradition",,"non","non","oui","oui",,"eha","secal","sante",,,,,,,,,,,,,
"25",,,,,,,,,,,,"basse_kotto","kembe","mboui","ngbikouma",,,,,,,,,,,,,,"AC",,,"non","AC",,,,,,,,,,,"oui","6_dernier_mois","oui","basse_kotto","kembe",,"AC",,,,,"AC",,,"non","AC",,,"AC","0","0","0","0","0","0","0","1","0","0",,"oui","AC","AC","non",,"oui","oui","AC","AC",,"AC","agriculture",,"AC","oui","AC",,"non",,,"non",,"AC",,"AC",,"maladie",,"AC","AC",,,,"AC",,,,"pas_suffisant","existence_infra",,"non",,"non","non","oui","AC",,"AC",,"AC",,"AC",,"oui","AC",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"AC","non","non","non","non","non","AC","non","non",,"non","non","non","non","non","non","non","non","non","non",,"AC",,"riviere",,"AC","inf_soixante_min","AC","AC","pas_suffisant","AC",,,"defecation_air_libre",,"non","non",,"AC",,,,,,,,,,,,"non",,"leaders_tradition",,"non","non","oui","oui",,"AC","AC","education",,,,,,,,,,,,,
"26",,,,,,,,,,,,"basse_kotto","mingala","kotto","bana-dobe",,,,,,,,,,,,,,"non",,,"AC","AC",,,,,,,,,,,"oui","AC","oui","basse_kotto","mingala",,"non",,,,,"meilleure_secu",,,"non","AC",,,"AC","0","AC","0","0","0","0","0","AC","0","0",,"oui","oui","oui","non",,"oui","AC","non","non",,"AC","AC",,"AC","oui","manque_semence_outils",,"oui","petit","oui","non",,"AC",,"AC",,"AC",,"AC","AC",,,,"oui","centre_sante",,"inf_demie_journee","pas_suffisant","medicament_indispo",,"non",,"non","oui","non","mariage_force",,"AC",,"AC",,"AC",,"oui","AC",,"bonne","autorite_locale",,"non",,"AC",,,,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","AC","non","non","non","non","non","non","AC","non",,"source_non_amenagee",,"AC",,"inf_trente_min","AC","non","AC","pas_suffisant","indispo_source",,,"AC",,"non","non",,"AC",,,,,,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"AC","education","AC",,,,,,,,,,,,,
"27",,,,,,,,,,,,"basse_kotto","mingala","kotto","banga-koche",,,,,,,,,,,,,,"non",,,"non","oui","minorite","AC","oui","basse_kotto","AC","conflits_armes",,"AC",,,"oui","AC","oui","basse_kotto","AC",,"non",,,,,"AC",,,"non","AC",,,"0","0","0","0","0","0","0","0","0","0","0",,"oui","AC","oui","non",,"oui","oui","non","non",,"moins_moitie","jtt_agricole",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"rougeole",,"maladie",,"oui","maison",,"AC",,"oui","AC",,"AC","pas_suffisant","existence_infra",,"non",,"non","oui","non","aucun",,"aucun",,"aucun",,"aucun",,"oui","engagement_arme",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"AC",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","oui","non",,"source_non_amenagee",,"AC",,"AC","AC","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"non",,"AC",,,,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"AC","sante","AC",,,,,,,,,,,,,
"28",,,,,,,,,,,,"basse_kotto","mingala","kotto","bangourou",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","mobaye",,"non",,,,,"assistance_humanitaire",,,"non","marche_non_fonctionnel",,,"0","0","0","0","1","0","0","1","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","transformation_mine",,"aucun","oui","manque_semence_outils",,"non",,,"non",,"toux",,"palu",,"maladie",,"non","maison",,"manque_cs",,"non",,,,"pas_suffisant","medicament_indispo",,"non",,"non","non","non","aucun",,"aucun",,"aucun",,"aucun",,"oui","avec_autre_famille",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"urgence",,,"oui","non","non","non","oui","oui","oui","non","non",,"non","oui","oui","oui","oui","oui","oui","oui","oui","non",,"source_amenagee",,"source_non_amenagee",,"inf_trente_min","sup_soixante_min","oui","oui","pas_suffisant","insuffisance_recipient",,,"latrine_non_acceptable",,"non","oui",,"non",,"manque_enseignant",,,,,,,,,,"non",,"leaders_tradition",,"non","non","non",,,"abris","secal","eha",,,,,,,,,,,,,
"29",,,,,,,,,,,,"basse_kotto","mingala","kotto","dalakera_4",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"meilleure_secu",,,"non","destruction_combat",,,"0","0","0","0","0","0","0","1","1","0","0",,"oui","oui","non","non",,"oui","oui","oui","non",,"moins_moitie","agriculture",,"aucun","oui","manque_semence_outils",,"non",,,"non",,"diarrhee",,"palu",,"maladie",,"oui","poste_sante",,,,"oui","poste_sante",,"inf_trente_min","juste_assez",,,"non",,"non","non","oui","aucun",,"aucun",,"aucun",,"aucun",,"non",,,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"urgence",,,"oui","non","non","non","non","oui","oui","non","non",,"oui","non","non","non","non","non","non","oui","oui","non",,"source_non_amenagee",,"riviere",,"sup_soixante_min","sup_soixante_min","oui","oui","pas_suffisant","insuffisance_recipient",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"majorite","majorite","plus_moitie","majorite","kits_scolaires",,"non",,"leaders_tradition",,"oui","non","non",,,"education","sante","abris",,,,,,,,,,,,,
"30",,,,,,,,,,,,"basse_kotto","mingala","kotto","djinda",,,,,,,,,,,,,,"oui","rumeurs",,"oui","oui","minorite","3_dernier_mois","oui","basse_kotto","mingala","rumeurs",,"securite",,,"oui","3_dernier_mois","non",,,,"non",,,,,"assistance_humanitaire",,,"oui",,,,"0","0","0","0","0","0","0","1","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","grand","oui","non",,"toux",,"rougeole",,"age",,"non","maison",,"tradition",,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","distance_infra",,"non",,"non","oui","oui","aucun",,"aucun",,"aucun",,"aucun",,"non",,,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"urgence",,"urgence",,,"oui","non","non","oui","non","oui","oui","non","non",,"oui","oui","oui","oui","oui","oui","non","oui","oui","non",,"source_non_amenagee",,"riviere",,"inf_quinze_min","inf_quinze_min","oui","oui","juste_assez",,,,"latrine_non_acceptable",,"non","non",,"oui","publique",,,,,"presque_aucun","presque_aucun","moins_moitie","majorite","kits_scolaires",,"oui",,"leaders_tradition",,"non","non","non",,,"sante","nfi","abris",,,,,,,,,,,,,
